Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JPM,META,MSFT,NVDA,ORCL,QQQ,SPY,TSLA,XOM
2022-06-23,135.80084228515625,112.44000244140625,29.28716278076172,123.47856140136719,111.4002914428711,261.6971130371094,103.94512176513672,157.64877319335938,251.5709991455078,16.199817657470703,64.54305267333984,278.9951477050781,361.3394470214844,235.07000732421875,75.51058197021484
2022-06-24,139.13026428222656,116.45999908447266,29.49713706970215,125.50723266601562,117.09029388427734,276.8592529296875,107.04741668701172,168.9796142578125,260.1621398925781,17.099411010742188,67.47293090820312,288.5545654296875,372.82781982421875,245.7066650390625,77.00821685791016
2022-06-27,139.13026428222656,113.22000122070312,29.53365135192871,127.93466186523438,114.96485137939453,275.0577087402344,106.1897201538086,168.3142547607422,257.4312744140625,16.842811584472656,67.19617462158203,286.43890380859375,371.4037170410156,244.9199981689453,78.895751953125
2022-06-28,134.98561096191406,107.4000015258789,29.45148468017578,129.98928833007812,111.16755676269531,273.8779602050781,105.67875671386719,159.5653839111328,249.2580108642578,15.95719051361084,65.44969177246094,277.7120056152344,363.8148498535156,232.663330078125,81.08458709716797
2022-06-29,136.74363708496094,108.91999816894531,29.08631134033203,127.42317962646484,110.86384582519531,277.34393310546875,105.20429229736328,162.80276489257812,252.9315948486328,15.517875671386719,66.05094146728516,277.96673583984375,363.5185546875,228.49000549316406,78.08934783935547
2022-06-30,134.2784881591797,106.20999908447266,28.419864654541016,125.5158920288086,108.14588165283203,271.61932373046875,102.74982452392578,160.13143920898438,249.59812927246094,15.135470390319824,66.68080139160156,274.5190124511719,360.5652770996094,224.47332763671875,75.89163970947266
2022-07-01,136.4490203857422,109.55999755859375,28.81243133544922,127.01570129394531,107.92208099365234,273.6402587890625,104.06373596191406,158.91990661621094,252.2706756591797,14.500456809997559,67.63516235351562,276.3310241699219,364.37872314453125,227.26333618164062,77.58422088623047
2022-07-05,139.0320587158203,113.5,28.52029037475586,123.677978515625,112.41363525390625,271.78387451171875,103.66792297363281,167.02330017089844,255.44866943359375,14.940770149230957,68.70404815673828,281.0617370605469,365.06689453125,233.06666564941406,75.15612030029297
2022-07-06,140.36776733398438,114.33000183105469,28.282920837402344,122.04811096191406,113.71281433105469,268.6380920410156,102.9959487915039,168.5923309326172,258.71405029296875,15.106513977050781,68.38909912109375,282.8639831542969,366.29986572265625,231.73333740234375,73.80028533935547
2022-07-07,143.73654174804688,116.33000183105469,29.08631134033203,124.42354583740234,117.89224243164062,273.06414794921875,105.60099029541016,170.99554443359375,260.8424072265625,15.833383560180664,68.55135345458984,288.91693115234375,371.7860412597656,244.5433349609375,76.15750122070312
2022-07-08,144.4141845703125,115.54000091552734,29.022409439086914,123.77336120605469,118.45846557617188,271.1163330078125,105.26959991455078,169.6946563720703,260.1232604980469,15.813414573669434,68.58951568603516,289.279296875,371.4801940917969,250.76333618164062,76.28156280517578
2022-07-11,142.282958984375,111.75,28.721132278442383,122.68098449707031,114.80902862548828,268.10760498046875,103.88883209228516,161.75013732910156,257.0618591308594,15.128479957580566,68.60868072509766,283.0989990234375,367.2365417480469,234.3433380126953,75.89163970947266
2022-07-12,143.2552490234375,109.22000122070312,28.62984275817871,120.43559265136719,113.16545104980469,267.51324462890625,103.9900894165039,162.1374053955078,246.52713012695312,15.058588981628418,67.49668884277344,280.35650634765625,363.9869079589844,233.07000732421875,74.88140106201172
2022-07-13,142.89190673828125,110.4000015258789,28.155113220214844,119.62934112548828,110.5184555053711,265.3368225097656,103.01435089111328,162.3559112548828,245.60385131835938,15.140460014343262,67.13240814208984,279.7786865234375,362.0753479003906,237.0399932861328,75.18269348144531
2022-07-14,145.8186798095703,110.62999725341797,27.506921768188477,117.85211944580078,109.53984832763672,257.5088195800781,99.41515350341797,156.95362854003906,246.9255828857422,15.348138809204102,66.57640838623047,280.7777404785156,361.1960144042969,238.31333923339844,73.67622375488281
2022-07-15,147.48828125,113.55000305175781,29.442359924316406,119.3345947265625,110.93926239013672,268.7386779785156,103.97168731689453,163.55747985839844,249.49124145507812,15.737531661987305,67.81302642822266,285.8708190917969,368.0967712402344,240.06666564941406,74.91685485839844
2022-07-18,144.4436492919922,113.76000213623047,29.45148468017578,121.00780487060547,108.21237182617188,275.4967346191406,102.90389251708984,166.0699462890625,247.09080505371094,16.076007843017578,67.30497741699219,283.4516296386719,365.0574035644531,240.54666137695312,76.29928588867188
2022-07-19,148.303466796875,118.20999908447266,30.446596145629883,125.36852264404297,112.95652770996094,290.8508605957031,105.45372009277344,174.5606231689453,252.22210693359375,16.96562385559082,69.2509765625,292.16864013671875,374.9209899902344,245.52999877929688,78.22225952148438
2022-07-20,150.30703735351562,122.7699966430664,30.455724716186523,127.02437591552734,113.04586029052734,293.9601745605469,105.435302734375,181.8199462890625,254.8849334716797,17.779359817504883,69.58648681640625,296.80145263671875,377.3104553222656,247.5,79.08184814453125
2022-07-21,152.57577514648438,124.62999725341797,30.720481872558594,126.05339050292969,113.4825439453125,298.6147766113281,106.15328979492188,181.89939880371094,257.38262939453125,18.02198028564453,71.455810546875,301.06201171875,381.15264892578125,271.7066650390625,77.76145935058594
2022-07-22,151.33828735351562,122.41999816894531,30.519630432128906,125.00439453125,107.09085083007812,296.22802734375,105.6377944946289,168.0958251953125,253.02874755859375,17.292116165161133,71.8009033203125,295.78277587890625,377.6162414550781,272.24334716796875,77.16771697998047
2022-07-25,150.21864318847656,121.13999938964844,30.79351043701172,128.7235565185547,106.70378875732422,296.4017333984375,106.06124877929688,165.49395751953125,251.5417938232422,16.997575759887695,71.76255798339844,294.09814453125,378.07501220703125,268.4333190917969,79.73761749267578
2022-07-26,148.8927764892578,114.80999755859375,30.172712326049805,127.71794891357422,104.23245239257812,291.3080139160156,104.4043197631836,158.04598999023438,244.8069610595703,16.50733757019043,70.96691131591797,288.3194274902344,373.60198974609375,258.8599853515625,79.42745208740234
2022-07-27,153.99008178710938,120.97000122070312,30.665700912475586,129.39979553222656,112.212158203125,296.78582763671875,106.07964324951172,168.4036407470703,261.17279052734375,17.762386322021484,72.73077392578125,300.5037536621094,383.3031005859375,274.82000732421875,81.14663696289062
