Date,AAPL,AMZN,BAC,COP,COST,CVX,EOG,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PFE,PG,SLB,TSLA,UNH,V,WFC,WMT,XOM
2017-10-09,36.33173370361328,49.54949951171875,21.20992660522461,37.24797058105469,137.72720336914062,81.76661682128906,70.88265991210938,49.20878982543945,201.78082275390625,105.51973724365234,76.71831512451172,34.8638916015625,171.1568603515625,69.65623474121094,4.5799689292907715,42.46525192260742,84.76870727539062,23.42022132873535,72.90650177001953,53.57825469970703,22.862667083740234,170.80897521972656,100.85226440429688,43.60993194580078,23.445852279663086,55.995384216308594
2017-10-10,36.3457145690918,49.36000061035156,21.275564193725586,37.46120834350586,139.7404022216797,82.52378845214844,71.08834838867188,48.985130310058594,201.61459350585938,105.87554168701172,77.29124450683594,35.2170524597168,170.25392150878906,69.65623474121094,4.667422771453857,42.50050354003906,85.36203002929688,23.588708877563477,72.51079559326172,53.57825469970703,23.70599937438965,169.39932250976562,101.13499450683594,43.981651306152344,24.49397087097168,56.15239715576172
2017-10-11,36.497257232666016,49.75,21.19352149963379,37.77345275878906,140.63125610351562,82.89193725585938,71.19849395751953,49.870323181152344,201.4484405517578,108.04997253417969,77.06047821044922,35.393646240234375,171.3949737548828,69.7749252319336,4.717080593109131,42.56221008300781,85.924560546875,23.621112823486328,72.38416290283203,53.11561965942383,23.639999389648438,169.90399169921875,102.19998168945312,44.02120590209961,24.95980453491211,56.38447189331055
2017-10-12,36.36903762817383,50.04650115966797,20.881729125976562,37.93339157104492,140.0522003173828,82.75995635986328,70.99285125732422,49.870323181152344,199.28761291503906,108.19232177734375,76.38409423828125,35.40131759643555,171.20648193359375,70.41407012939453,4.719304084777832,42.518131256103516,86.64885711669922,23.556306838989258,72.93025207519531,52.762786865234375,23.711999893188477,167.8678741455078,101.88897705078125,43.6652946472168,25.067523956298828,56.2684326171875
2017-10-13,36.599830627441406,50.14699935913086,21.19352149963379,37.82237243652344,142.39505004882812,82.77386474609375,70.97083282470703,49.980411529541016,198.23219299316406,107.87602996826172,76.28064727783203,35.45506286621094,172.38720703125,70.75187683105469,4.807250499725342,42.853126525878906,86.77986145019531,23.54982566833496,73.63461303710938,52.6686897277832,23.704666137695312,167.5198516845703,102.40731811523438,42.463130950927734,25.21891975402832,56.2547721862793
2017-10-16,37.273590087890625,50.31700134277344,21.529922485351562,38.0673713684082,141.46859741210938,83.44766998291016,71.52855682373047,50.053802490234375,201.45668029785156,107.63092041015625,77.85623931884766,35.79286575317383,173.16111755371094,70.89796447753906,4.889764308929443,43.07352066040039,87.51187133789062,23.3165340423584,73.71375274658203,52.37855911254883,23.373332977294922,168.1114959716797,102.06803894042969,42.55011749267578,24.962718963623047,56.52782440185547
2017-10-17,37.41114044189453,50.45650100708008,21.49710464477539,38.0673713684082,141.0855255126953,83.51016998291016,71.70513153076172,50.135623931884766,196.20445251464844,111.32351684570312,77.68118286132812,35.71610641479492,174.73873901367188,70.84317779541016,4.885316848754883,43.36443328857422,86.44852447509766,23.459096908569336,73.44466400146484,52.143333435058594,23.71666717529297,177.41336059570312,101.3517837524414,42.06768798828125,25.032590866088867,56.63021469116211
2017-10-18,37.24562072753906,49.849998474121094,21.72684097290039,38.05971908569336,140.34620666503906,82.07225799560547,71.12386322021484,50.22191619873047,201.14089965820312,111.23652648925781,77.9755859375,35.62398147583008,174.65933227539062,70.86144256591797,4.881119251251221,43.7082633972168,86.26358032226562,23.219327926635742,73.4209213256836,51.68071365356445,23.976667404174805,178.57937622070312,101.59678649902344,42.24168014526367,25.10246467590332,56.49368667602539
2017-10-19,36.3643798828125,49.330501556396484,21.80889320373535,38.05971908569336,141.15684509277344,82.10698699951172,70.46163940429688,49.6813850402832,199.445556640625,112.3119125366211,78.07108306884766,35.769859313964844,173.2008056640625,71.13538360595703,4.8865532875061035,43.505489349365234,86.81840515136719,23.485023498535156,73.03020477294922,50.57510757446289,23.45400047302246,176.85646057128906,100.86168670654297,42.51058578491211,25.154870986938477,56.48005676269531
2017-10-20,36.42731857299805,49.14550018310547,22.292985916137695,38.4731559753418,143.21458435058594,82.41263580322266,71.25630187988281,49.8415641784668,203.38475036621094,112.5965347290039,79.18511199951172,35.60861587524414,173.61753845214844,71.95712280273438,4.864319324493408,43.417335510253906,86.0016098022461,23.60167121887207,70.36705780029297,49.516563415527344,23.00666618347168,180.54588317871094,101.3612060546875,43.43592834472656,25.457666397094727,56.732608795166016
